model,task,example_id,baseline_strategy,comparison_strategy,baseline_run_dir,comparison_run_dir,baseline_score_int,comparison_score_int,baseline_output,comparison_output,transition_label,gold,pred,run_dir
kimi,arc,409,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,41,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,410,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,411,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,0,C,C,incorrect_to_incorrect,D,C,run_20260328_154744
kimi,arc,412,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,413,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,414,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,415,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,416,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,417,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,418,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,419,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,42,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,420,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,421,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,422,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,423,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,424,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,425,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,426,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,427,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,2,2,correct_to_correct,2,2,run_20260328_154744
kimi,arc,428,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,429,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,43,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,430,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,431,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,432,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,433,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,434,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,435,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,436,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,437,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,0,C,C,incorrect_to_incorrect,3,C,run_20260328_154744
kimi,arc,438,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,439,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,44,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,2,2,correct_to_correct,2,2,run_20260328_154744
kimi,arc,440,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,441,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,1,A,C,incorrect_to_correct,C,C,run_20260328_154744
kimi,arc,442,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,443,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,444,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,2,2,correct_to_correct,2,2,run_20260328_154744
kimi,arc,445,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,446,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,447,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,448,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,449,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,45,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,450,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,451,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,452,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,0,B,B,incorrect_to_incorrect,D,B,run_20260328_154744
kimi,arc,453,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,0,C,C,incorrect_to_incorrect,3,C,run_20260328_154744
kimi,arc,454,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,455,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,456,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,457,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,458,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,459,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,46,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,460,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,461,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,0,D,D,incorrect_to_incorrect,B,D,run_20260328_154744
kimi,arc,462,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,463,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,464,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,465,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,0,B,B,incorrect_to_incorrect,A,B,run_20260328_154744
kimi,arc,466,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,467,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,468,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,469,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,47,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,470,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,471,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,472,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,473,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,474,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,475,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,476,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,477,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,478,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,479,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,48,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,480,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,481,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,482,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,483,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,484,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,485,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,486,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,487,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,488,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,489,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,49,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,1,D,A,incorrect_to_correct,A,A,run_20260328_154744
kimi,arc,490,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,491,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,492,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,493,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,494,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,495,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,496,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,497,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,498,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,1,"To find the energy required, use the formula:

q = c × m × ΔT

Given:
- c = 0.129 J/(g °C)
- m = 5.0 g
- ΔT = 35°C - 25°C = 10°C

q = 0.129 × 5.0 × 10 = 6.45 J

Correct answer: **B. 6.45 J**",B,incorrect_to_correct,B,B,run_20260328_154744
kimi,arc,499,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,5,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,50,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,500,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,501,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,502,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,503,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,504,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,505,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,0,B,A,correct_to_incorrect,B,A,run_20260328_154744
kimi,arc,506,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,507,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,508,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,509,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,51,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,510,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,511,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,512,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,513,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,514,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,515,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,516,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,517,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,518,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,519,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,52,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,520,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,521,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,522,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,523,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,524,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,525,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,526,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,527,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,528,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,529,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,53,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,530,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,4,4,correct_to_correct,4,4,run_20260328_154744
kimi,arc,531,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,532,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,533,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,534,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,535,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,536,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,537,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,538,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,539,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,54,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,0,0,B,B,incorrect_to_incorrect,C,B,run_20260328_154744
kimi,arc,540,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,541,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,542,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,543,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,544,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,545,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,546,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,1,1,correct_to_correct,1,1,run_20260328_154744
kimi,arc,547,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,548,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,549,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,55,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,550,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,551,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,552,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,553,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,554,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,555,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,556,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,557,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,558,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,559,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,56,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,560,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,561,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,562,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,563,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,564,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,565,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,566,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,567,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,568,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,569,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,57,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,570,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,571,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,572,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,573,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,0,B,A,correct_to_incorrect,B,A,run_20260328_154744
kimi,arc,574,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,B,B,correct_to_correct,B,B,run_20260328_154744
kimi,arc,575,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,576,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,577,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,578,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,D,D,correct_to_correct,D,D,run_20260328_154744
kimi,arc,579,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,C,C,correct_to_correct,C,C,run_20260328_154744
kimi,arc,58,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,580,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,581,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
kimi,arc,582,self_refine_draft,self_refine_final,run_20260328_154744,run_20260328_154744,1,1,A,A,correct_to_correct,A,A,run_20260328_154744
